19495	43	9
3137	700	9
3698	700	10
12318	700	12
19354	700	28
20018	700	8
21430	1049	9
2346	1334	10
2346	1388	10
14705	1388	8
6492	1395	8
20004	1395	9
21068	1395	8
22593	1395	9
26866	1395	8
11965	1620	12
19168	1680	10
1334	2346	10
1388	2346	10
8917	2346	9
13307	2346	8
14705	2346	15
24044	2346	8
15142	2576	12
19495	2576	28
28675	2576	10
15142	2890	17
15597	2890	10
700	3137	9
19873	3137	8
21430	3137	11
22593	3137	18
22593	3517	13
700	3698	10
4779	3755	9
23744	3755	8
27598	3755	11
26997	4295	11
6250	4446	8
26997	4479	8
3755	4779	9
19495	4779	19
27598	4779	10
4930	4847	24
4847	4930	24
8882	4930	9
13942	4930	9
14499	4930	8
22543	4930	10
6492	5128	12
4446	6250	8
21266	6250	8
1395	6492	8
5128	6492	12
8882	6492	10
11676	6492	8
9222	6618	8
9263	6618	9
9647	6618	8
18684	6618	8
21634	6618	8
21266	7511	11
8917	7872	9
17730	8386	9
19168	8386	8
4930	8882	9
6492	8882	10
2346	8917	9
7872	8917	9
11965	9193	16
14499	9193	13
28629	9193	19
6618	9222	8
6618	9263	9
15142	9263	13
6618	9647	8
15325	9647	8
15325	9800	8
15142	10170	11
16886	10170	10
19495	11618	14
6492	11676	8
1620	11965	12
9193	11965	16
17717	11965	8
20004	12181	8
700	12318	12
15142	13190	8
15336	13199	8
20936	13199	14
22593	13199	10
2346	13307	8
15142	13331	18
21266	13331	11
21634	13350	8
4930	13942	9
4930	14499	8
9193	14499	13
14767	14694	10
1388	14705	8
2346	14705	15
15142	14705	9
14694	14767	10
15135	14767	10
15142	14767	8
27521	14767	10
14767	15135	10
2576	15142	12
2890	15142	17
9263	15142	13
10170	15142	11
13190	15142	8
13331	15142	18
14705	15142	9
14767	15142	8
16084	15142	9
16886	15142	10
19168	15142	11
19495	15142	25
19518	15142	22
20359	15142	11
21266	15142	34
21362	15142	10
27598	15142	8
28502	15142	33
9647	15325	8
9800	15325	8
25155	15325	12
13199	15336	8
20936	15336	15
2890	15597	10
15142	16084	9
16518	16084	8
17730	16084	20
19168	16084	9
16084	16518	8
19168	16518	8
10170	16886	10
15142	16886	10
11965	17717	8
8386	17730	9
16084	17730	20
19168	17730	11
6618	18684	8
19796	18684	10
20936	18684	9
22593	18684	41
1680	19168	10
8386	19168	8
15142	19168	11
16084	19168	9
16518	19168	8
17730	19168	11
20359	19168	19
28213	19168	13
700	19354	28
43	19495	9
2576	19495	28
4779	19495	19
11618	19495	14
15142	19495	25
20758	19495	10
21209	19495	10
26997	19495	8
27598	19495	9
27915	19495	17
28675	19495	15
15142	19518	22
21362	19518	8
18684	19796	10
3137	19873	8
1395	20004	9
12181	20004	8
22593	20004	9
700	20018	8
15142	20359	11
19168	20359	19
19495	20758	10
21209	20758	15
13199	20936	14
15336	20936	15
18684	20936	9
22593	20936	10
1395	21068	8
27521	21125	23
19495	21209	10
20758	21209	15
6250	21266	8
7511	21266	11
13331	21266	11
15142	21266	34
15142	21362	10
19518	21362	8
1049	21430	9
3137	21430	11
22593	21430	14
6618	21634	8
13350	21634	8
24114	21634	8
4930	22543	10
1395	22593	9
3137	22593	18
3517	22593	13
13199	22593	10
18684	22593	41
20004	22593	9
20936	22593	10
21430	22593	14
3755	23744	8
2346	24044	8
21634	24114	8
15325	25155	12
26866	26290	17
1395	26866	8
26290	26866	17
4295	26997	11
4479	26997	8
19495	26997	8
14767	27521	10
21125	27521	23
3755	27598	11
4779	27598	10
15142	27598	8
19495	27598	9
19495	27915	17
19168	28213	13
15142	28502	33
9193	28629	19
2576	28675	10
19495	28675	15
