17851	2	1
26577	2	1
6133	3	1
16543	3	1
12063	4	0.33329
14381	4	0.57733
18898	4	0.70709
2112	5	1
10387	5	0.70709
10515	5	0.31616
14089	5	0.49996
24766	5	0.49996
18539	6	1
5941	7	1
23515	7	1
26435	7	1
15792	8	0.15606
16189	8	1
1736	9	1
6391	9	1
7155	9	1
17461	9	0.57733
22289	9	1
23155	9	1
5163	10	0.2581
7441	10	0.40807
923	11	1
2666	11	1
6115	11	0.49997
6219	11	1
7052	11	0.21814
8268	11	1
10155	11	1
12510	11	0.57733
22270	11	0.33329
24272	11	1
5770	12	0.70709
6331	12	0.70709
13856	12	0.53448
21662	12	0.70709
1927	13	1
2250	13	0.70709
9040	13	0.37792
9877	13	1
10105	13	1
12599	13	0.37792
15314	13	0.19236
22176	14	0.37792
12213	15	0.49997
18004	15	0.70709
20272	15	0.70709
25896	15	0.70709
9873	16	1
1917	17	0.37789
2450	17	0.37789
2788	17	0.2672
9349	17	0.15412
9926	17	0.50492
16798	17	0.18885
18436	17	0.2672
19282	17	0.2672
19550	17	0.30847
19565	17	0.37789
23377	17	0.37789
24393	17	0.37789
27794	17	0.46282
3961	18	0.49997
5736	18	0.23119
6534	18	0.28859
14537	18	0.61231
18236	18	0.059252
21745	18	0.080739
25078	18	0.12887
26391	18	0.11445
1102	19	1
8854	19	1
6464	20	1
8488	20	0.57733
9085	20	0.17951
25316	20	0.70709
25882	20	1
10019	21	0.09884
16368	21	0.22353
21745	21	0.16212
28483	21	0.28862
27336	22	0.44718
1873	23	0.2672
5572	24	1
7350	24	0.37792
11069	24	1
19724	24	1
349	25	0.2235
862	25	0.047543
1396	25	0.2235
4506	25	0.11927
5280	25	0.47794
5984	25	0.2235
6940	25	0.081257
7397	25	0.14121
7651	25	0.29975
7769	25	0.44244
8640	25	0.061492
11614	25	0.21056
12873	25	0.31618
13210	25	0.12886
18247	25	0.2235
18612	25	0.095812
19872	25	0.14121
20326	25	0.07865
24263	25	0.258
25054	25	0.084137
4299	26	0.31618
4854	26	0.31618
5080	26	0.31618
6896	26	0.38714
7449	26	0.31618
7881	26	0.11927
8613	26	0.090939
11549	26	0.12886
15165	26	0.31618
18025	26	0.44715
19542	26	0.22336
22104	26	0.44715
24491	26	0.36504
25355	26	0.31618
27142	26	0.14121
28300	26	0.31618
14855	27	1
18912	27	0.81648
17801	28	0.70709
20491	28	0.57733
21552	28	1
22574	28	1
1871	29	0.27833
3741	29	0.35349
13504	29	0.49997
24724	29	0.22349
25526	29	0.35904
9374	30	1
10826	30	1
14915	30	1
24026	30	1
2576	31	0.079937
2661	31	0.10512
8039	31	0.51633
9829	31	0.44718
9889	31	0.63242
10668	31	0.12379
13331	31	0.22025
15142	31	0.029393
16003	31	0.2581
17148	31	0.44718
18427	31	0.63242
19213	31	0.14887
19495	31	0.033591
28675	31	0.10512
8584	32	0.37792
12333	32	0.37792
12503	32	0.2181
18093	32	0.37792
19692	32	0.40074
25049	32	0.65461
25480	32	0.37792
26933	32	0.37792
12869	33	0.49996
16126	33	0.70709
26096	33	0.70709
12008	34	1
9466	35	1
14469	35	0.16893
19290	35	0.25814
3921	36	0.81648
17616	36	0.70709
20388	38	1
1449	40	0.35351
1687	40	0.35351
2565	40	0.35351
3138	40	0.35351
4284	40	0.35351
8257	40	0.17662
11768	40	0.11759
17610	40	0.15793
21174	40	0.053315
21430	40	0.095601
26004	40	0.35351
12010	41	0.1643
19521	41	0.49997
21526	41	1
23728	41	1
24130	41	0.44718
26088	41	1
26359	41	0.1856
27360	41	1
15638	42	1
16580	42	0.57733
23107	42	1
967	43	0.14887
10964	43	0.2356
11618	43	0.08873
15142	43	0.1123
16155	43	0.2356
19495	43	0.23081
20359	43	0.060324
27915	43	0.078159
28115	43	0.19231
28675	43	0.078159
3517	44	0.090958
10474	44	0.26088
13784	44	0.49997
19873	44	0.13846
21859	44	0.49997
5214	45	0.49997
5815	45	0.37792
20145	45	0.70709
26474	45	1
5557	46	1
15109	47	0.57733
11981	48	0.40821
26179	48	0.57733
26391	48	0.22934
27630	48	1
3126	49	1
19077	49	0.70709
20867	49	1
5854	50	0.49997
13715	50	0.70709
14674	50	1
25589	50	0.70709
26457	50	0.70709
22933	51	0.70709
4584	52	1
9342	52	0.49996
10919	52	0.28859
11274	52	0.70709
13918	52	0.42633
15107	52	0.70709
15119	52	0.49996
15457	52	0.17388
21990	52	0.26717
7817	53	1
25070	53	1
1306	54	0.19599
5914	54	0.16207
11586	54	0.70709
16990	54	0.49996
20790	54	0.70709
27806	54	0.70709
3688	55	0.33326
5756	55	0.49992
6246	55	0.10342
6922	56	0.49996
17514	56	0.70709
20034	56	0.22927
18073	57	0.57733
19217	57	1
20880	57	1
10490	58	1
18865	58	1
2122	59	0.70709
10983	59	0.4082
22614	59	0.49996
7113	60	0.44718
28074	60	0.57733
3774	61	0.4082
16937	61	0.57733
25627	61	0.86601
27318	61	0.20399
7806	62	0.24247
22237	62	0.27729
26740	62	0.49997
25983	63	1
16294	64	0.4082
16972	64	0.57733
19731	64	0.23559
22576	64	0.57733
26553	64	0.28859
27197	64	0.20399
12799	65	1
14139	65	0.70709
424	66	0.2672
11889	66	1
15427	66	0.2672
28231	66	0.20404
13550	67	0.70708
14605	67	0.81648
16027	67	0.31616
3831	68	0.28859
7964	68	0.4082
23143	68	0.24987
