17851	2	0.1
26577	2	0.1
6133	3	0.1
16543	3	0.1
12063	4	0.1
14381	4	0.1
18898	4	0.1
2112	5	0.19
10387	5	0.1
10515	5	0.1
14089	5	0.1
24766	5	0.1
18539	6	0.1
5941	7	0.1
23515	7	0.1
26435	7	0.1
15792	8	0.1
16189	8	0.1
1736	9	0.1
6391	9	0.1
7155	9	0.1
17461	9	0.1
22289	9	0.1
23155	9	0.1
5163	10	0.1
7441	10	0.40951
923	11	0.1
2666	11	0.1
6115	11	0.1
6219	11	0.1
7052	11	0.1
8268	11	0.1
10155	11	0.1
12510	11	0.1
22270	11	0.1
24272	11	0.1
5770	12	0.1
6331	12	0.1
13856	12	0.19
21662	12	0.1
1927	13	0.1
2250	13	0.1
9040	13	0.1
9877	13	0.1
10105	13	0.1
12599	13	0.1
15314	13	0.1
22176	14	0.1
12213	15	0.1
18004	15	0.1
20272	15	0.1
25896	15	0.1
9873	16	0.1
1917	17	0.19
2450	17	0.19
2788	17	0.1
9349	17	0.1
9926	17	0.40951
16798	17	0.1
18436	17	0.1
19282	17	0.1
19550	17	0.19
19565	17	0.19
23377	17	0.19
24393	17	0.19
27794	17	0.271
3961	18	0.1
5736	18	0.271
6534	18	0.1
14537	18	0.271
18236	18	0.1
21745	18	0.1
25078	18	0.1
26391	18	0.1
1102	19	0.1
8854	19	0.1
6464	20	0.1
8488	20	0.1
9085	20	0.1
25316	20	0.1
25882	20	0.1
10019	21	0.1
16368	21	0.1
21745	21	0.1
28483	21	0.1
27336	22	0.1
1873	23	0.1
5572	24	0.1
7350	24	0.1
11069	24	0.1
19724	24	0.1
349	25	0.1
862	25	0.1
1396	25	0.1
4506	25	0.1
5280	25	0.3439
5984	25	0.1
6940	25	0.1
7397	25	0.1
7651	25	0.271
7769	25	0.5217
8640	25	0.1
11614	25	0.19
12873	25	0.1
13210	25	0.1
18247	25	0.1
18612	25	0.19
19872	25	0.1
20326	25	0.1
24263	25	0.19
25054	25	0.1
4299	26	0.1
4854	26	0.1
5080	26	0.1
6896	26	0.271
7449	26	0.1
7881	26	0.1
8613	26	0.1
11549	26	0.1
15165	26	0.1
18025	26	0.19
19542	26	0.19
22104	26	0.19
24491	26	0.19
25355	26	0.1
27142	26	0.1
28300	26	0.1
14855	27	0.19
18912	27	0.19
17801	28	0.1
20491	28	0.1
21552	28	0.1
22574	28	0.1
1871	29	0.271
3741	29	0.1
13504	29	0.1
24724	29	0.1
25526	29	0.3439
9374	30	0.1
10826	30	0.1
14915	30	0.1
24026	30	0.1
2576	31	0.1
2661	31	0.1
